http://purl.obolibrary.org/obo/UWDA_7148 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C69313 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12857 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12736 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13192 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12615 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12783 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_55019 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/UWDA_54878 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C77649 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12482 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12729 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32239 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71481 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12860 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_74268 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32903 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12714 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32492 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12428 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_18484 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12413 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12329 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33096 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C73851 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12769 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_55070 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33730 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32159 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12469 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C45874 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32478 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33467 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12788 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76513 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33287 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33723 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76576 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13329 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C32258 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12505 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12380 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_77762 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12568 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32078 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32514 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32577 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12388 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_7409 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71445 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12887 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71324 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12267 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/UWDA_62969 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C13281 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C33822 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C52810 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_12516 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C78205 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C62642 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_15720 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13076 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12311 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_37377 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C50569 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_9610 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33643 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_30320 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12424 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76546 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33815 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C26465 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12366 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12802 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_55097 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12865 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/UWDA_76488 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25520 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32497 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12744 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32874 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12685 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32996 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/UWDA_62947 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_63814 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/UWDA_7208 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12686 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12230 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71500 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C548 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C69314 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C79432 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C53131 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32926 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13252 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32240 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12678 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12737 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12344 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76587 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12843 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C77642 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12909 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_76466 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12286 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed
http://purl.obolibrary.org/obo/NCI#_C12722 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33178 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32232 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32853 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12664 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_8615 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C77840 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32174 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12421 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25389 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33728 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12715 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33108 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32967 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_58486 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_7160 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25726 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12700 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12462 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C567 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_76584 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12341 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12407 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_7410 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C26055 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C77647 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12682 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33574 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_7146 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12275 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_30317 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_53667 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33519 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12381 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C17292 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12506 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_45618 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12260 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C65166 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33152 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12389 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32391 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71945 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33031 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12268 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12767 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32622 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12433 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C77625 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32898 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C49328 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_46688 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C25444 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C53129 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13062 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33816 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12426 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33318 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76489 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12246 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32498 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12745 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_30314 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12859 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12404 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C69300 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12903 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_50723 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_77229 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12786 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33615 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_62805 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12602 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13305 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32234 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33483 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12779 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12470 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32348 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12822 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_49177 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C2292 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12265 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12701 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C62098 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33157 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32168 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_15054 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_70774 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12584 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12709 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12400 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13166 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12342 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C43595 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12841 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13045 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C77640 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_54437 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76816 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_72215 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_14542 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C30121 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C33160 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_9601 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_71454 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13323 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_7206 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C2321 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33894 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_30319 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12320 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33895 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25225 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12760 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12508 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12262 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32392 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12948 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12328 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32770 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_55044 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C62432 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_76497 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12753 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C3002 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C74953 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_76541 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13063 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C38662 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71132 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25203 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12427 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25266 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12306 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33073 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12805 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_18483 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12747 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C14070 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12295 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32609 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12731 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C77652 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C52552 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12919 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12673 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_16018 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12405 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12468 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12904 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
